Name,heuristic_avg_score,semantic_score,stylistic_score,similarity_score_1_10,input_file_a,input_file_b,source,target
Qwen_Qwen2.5-VL-7B-Instruct_vs_mistralai_Mistral-7B-Instruct-v0.2,0.7441000000000001,3.361616161616161,2.3565656565656568,6.397489539748954,disguising/model-responses/base_500/Qwen_Qwen2.5-VL-7B-Instruct.csv,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.2.csv,Qwen_Qwen2.5-VL-7B-Instruct,mistralai_Mistral-7B-Instruct-v0.2
microsoft_Phi-4-mini-instruct_vs_google_gemma-1.1-7b-it,0.7438,3.342741935483871,2.2620967741935485,6.277661795407098,disguising/model-responses/base_500/microsoft_Phi-4-mini-instruct.csv,disguising/model-responses/base_500/google_gemma-1.1-7b-it.csv,microsoft_Phi-4-mini-instruct,google_gemma-1.1-7b-it
google_gemma-1.1-7b-it_vs_microsoft_Phi-4-mini-instruct,0.7438,3.15863453815261,2.3293172690763053,6.212424849699399,disguising/model-responses/base_500/google_gemma-1.1-7b-it.csv,disguising/model-responses/base_500/microsoft_Phi-4-mini-instruct.csv,google_gemma-1.1-7b-it,microsoft_Phi-4-mini-instruct
allenai_Molmo-7B-O-0924_vs_Qwen_Qwen2.5-VL-7B-Instruct,0.7434869739478958,3.1144578313253013,2.35140562248996,6.110663983903421,disguising/model-responses/base_500/allenai_Molmo-7B-O-0924.csv,disguising/model-responses/base_500/Qwen_Qwen2.5-VL-7B-Instruct.csv,allenai_Molmo-7B-O-0924,Qwen_Qwen2.5-VL-7B-Instruct
Qwen_Qwen2.5-VL-7B-Instruct_vs_allenai_Molmo-7B-O-0924,0.7434869739478958,3.352112676056338,2.348088531187123,6.417364016736402,disguising/model-responses/base_500/Qwen_Qwen2.5-VL-7B-Instruct.csv,disguising/model-responses/base_500/allenai_Molmo-7B-O-0924.csv,Qwen_Qwen2.5-VL-7B-Instruct,allenai_Molmo-7B-O-0924
microsoft_Phi-4-mini-instruct_vs_google_gemma-2-2b-it,0.7430000000000001,3.313131313131313,2.265656565656565,6.236951983298539,disguising/model-responses/base_500/microsoft_Phi-4-mini-instruct.csv,disguising/model-responses/base_500/google_gemma-2-2b-it.csv,microsoft_Phi-4-mini-instruct,google_gemma-2-2b-it
google_gemma-2-2b-it_vs_microsoft_Phi-4-mini-instruct,0.7430000000000001,3.1315261044176705,2.3303212851405624,6.1312625250501,disguising/model-responses/base_500/google_gemma-2-2b-it.csv,disguising/model-responses/base_500/microsoft_Phi-4-mini-instruct.csv,google_gemma-2-2b-it,microsoft_Phi-4-mini-instruct
mistralai_Mistral-7B-Instruct-v0.2_vs_microsoft_Phi-4-mini-instruct,0.7427999999999999,3.1659959758551306,2.318913480885312,6.228915662650603,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.2.csv,disguising/model-responses/base_500/microsoft_Phi-4-mini-instruct.csv,mistralai_Mistral-7B-Instruct-v0.2,microsoft_Phi-4-mini-instruct
microsoft_Phi-4-mini-instruct_vs_mistralai_Mistral-7B-Instruct-v0.2,0.7427999999999999,3.300804828973843,2.22635814889336,6.164583333333334,disguising/model-responses/base_500/microsoft_Phi-4-mini-instruct.csv,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.2.csv,microsoft_Phi-4-mini-instruct,mistralai_Mistral-7B-Instruct-v0.2
Qwen_Qwen2.5-VL-7B-Instruct_vs_microsoft_Phi-4-mini-reasoning,0.742655935613682,3.2327935222672064,2.119433198380567,6.754065040650406,disguising/model-responses/base_500/Qwen_Qwen2.5-VL-7B-Instruct.csv,disguising/model-responses/base_500/microsoft_Phi-4-mini-reasoning.csv,Qwen_Qwen2.5-VL-7B-Instruct,microsoft_Phi-4-mini-reasoning
microsoft_Phi-4-mini-reasoning_vs_Qwen_Qwen2.5-VL-7B-Instruct,0.742655935613682,3.279233870967742,2.649193548387097,6.265182186234818,disguising/model-responses/base_500/microsoft_Phi-4-mini-reasoning.csv,disguising/model-responses/base_500/Qwen_Qwen2.5-VL-7B-Instruct.csv,microsoft_Phi-4-mini-reasoning,Qwen_Qwen2.5-VL-7B-Instruct
microsoft_Phi-4-mini-instruct_vs_allenai_Molmo-7B-O-0924,0.7426,3.34685598377282,2.261663286004057,6.348765432098766,disguising/model-responses/base_500/microsoft_Phi-4-mini-instruct.csv,disguising/model-responses/base_500/allenai_Molmo-7B-O-0924.csv,microsoft_Phi-4-mini-instruct,allenai_Molmo-7B-O-0924
google_gemma-1.1-7b-it_vs_microsoft_Phi-4-multimodal-instruct,0.7426,3.1062124248497,2.302605210420842,6.212424849699399,disguising/model-responses/base_500/google_gemma-1.1-7b-it.csv,disguising/model-responses/base_500/microsoft_Phi-4-multimodal-instruct.csv,google_gemma-1.1-7b-it,microsoft_Phi-4-multimodal-instruct
allenai_Molmo-7B-O-0924_vs_microsoft_Phi-4-mini-instruct,0.7426,3.141851106639839,2.318913480885312,6.308232931726908,disguising/model-responses/base_500/allenai_Molmo-7B-O-0924.csv,disguising/model-responses/base_500/microsoft_Phi-4-mini-instruct.csv,allenai_Molmo-7B-O-0924,microsoft_Phi-4-mini-instruct
microsoft_Phi-4-multimodal-instruct_vs_google_gemma-1.1-7b-it,0.7426,3.316532258064516,2.279233870967742,6.247907949790795,disguising/model-responses/base_500/microsoft_Phi-4-multimodal-instruct.csv,disguising/model-responses/base_500/google_gemma-1.1-7b-it.csv,microsoft_Phi-4-multimodal-instruct,google_gemma-1.1-7b-it
Qwen_Qwen3-8B_vs_microsoft_Phi-4-mini-instruct,0.7420841683366735,3.476953907815631,2.675350701402805,6.855421686746988,disguising/model-responses/base_500/Qwen_Qwen3-8B.csv,disguising/model-responses/base_500/microsoft_Phi-4-mini-instruct.csv,Qwen_Qwen3-8B,microsoft_Phi-4-mini-instruct
microsoft_Phi-4-mini-instruct_vs_Qwen_Qwen3-8B,0.7420841683366735,3.392137096774193,2.1875,7.261523046092185,disguising/model-responses/base_500/microsoft_Phi-4-mini-instruct.csv,disguising/model-responses/base_500/Qwen_Qwen3-8B.csv,microsoft_Phi-4-mini-instruct,Qwen_Qwen3-8B
microsoft_Phi-4-multimodal-instruct_vs_meta-llama_Llama-3-8B-Instruct,0.7416,3.3158953722334004,2.2806841046277664,6.298767967145791,disguising/model-responses/base_500/microsoft_Phi-4-multimodal-instruct.csv,disguising/model-responses/base_500/meta-llama_Llama-3-8B-Instruct.csv,microsoft_Phi-4-multimodal-instruct,meta-llama_Llama-3-8B-Instruct
meta-llama_Llama-3-8B-Instruct_vs_microsoft_Phi-4-multimodal-instruct,0.7416,3.156312625250501,2.298597194388777,6.270541082164328,disguising/model-responses/base_500/meta-llama_Llama-3-8B-Instruct.csv,disguising/model-responses/base_500/microsoft_Phi-4-multimodal-instruct.csv,meta-llama_Llama-3-8B-Instruct,microsoft_Phi-4-multimodal-instruct
microsoft_Phi-4-multimodal-instruct_vs_allenai_Molmo-7B-O-0924,0.7412,3.329637096774193,2.242943548387097,6.3056133056133055,disguising/model-responses/base_500/microsoft_Phi-4-multimodal-instruct.csv,disguising/model-responses/base_500/allenai_Molmo-7B-O-0924.csv,microsoft_Phi-4-multimodal-instruct,allenai_Molmo-7B-O-0924
allenai_Molmo-7B-O-0924_vs_microsoft_Phi-4-multimodal-instruct,0.7412,3.182092555331992,2.341046277665996,6.356713426853707,disguising/model-responses/base_500/allenai_Molmo-7B-O-0924.csv,disguising/model-responses/base_500/microsoft_Phi-4-multimodal-instruct.csv,allenai_Molmo-7B-O-0924,microsoft_Phi-4-multimodal-instruct
google_gemma-3-1b-it_vs_microsoft_Phi-4-mini-instruct,0.7408999999999999,3.1214859437751006,2.286144578313253,6.177354709418838,disguising/model-responses/base_500/google_gemma-3-1b-it.csv,disguising/model-responses/base_500/microsoft_Phi-4-mini-instruct.csv,google_gemma-3-1b-it,microsoft_Phi-4-mini-instruct
microsoft_Phi-4-mini-instruct_vs_google_gemma-3-1b-it,0.7408999999999999,3.3541247484909458,2.32092555331992,6.328723404255319,disguising/model-responses/base_500/microsoft_Phi-4-mini-instruct.csv,disguising/model-responses/base_500/google_gemma-3-1b-it.csv,microsoft_Phi-4-mini-instruct,google_gemma-3-1b-it
mistralai_Mistral-7B-Instruct-v0.2_vs_microsoft_Phi-4-multimodal-instruct,0.7406,3.146586345381526,2.3694779116465865,6.196392785571143,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.2.csv,disguising/model-responses/base_500/microsoft_Phi-4-multimodal-instruct.csv,mistralai_Mistral-7B-Instruct-v0.2,microsoft_Phi-4-multimodal-instruct
microsoft_Phi-4-multimodal-instruct_vs_mistralai_Mistral-7B-Instruct-v0.2,0.7406,3.3219315895372232,2.2706237424547284,6.243243243243243,disguising/model-responses/base_500/microsoft_Phi-4-multimodal-instruct.csv,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.2.csv,microsoft_Phi-4-multimodal-instruct,mistralai_Mistral-7B-Instruct-v0.2
microsoft_Phi-4-mini-instruct_vs_microsoft_Phi-4-mini-reasoning,0.7403614457831325,3.271717171717172,2.1222222222222222,6.91497975708502,disguising/model-responses/base_500/microsoft_Phi-4-mini-instruct.csv,disguising/model-responses/base_500/microsoft_Phi-4-mini-reasoning.csv,microsoft_Phi-4-mini-instruct,microsoft_Phi-4-mini-reasoning
microsoft_Phi-4-mini-reasoning_vs_microsoft_Phi-4-mini-instruct,0.7403614457831325,3.344444444444445,2.694949494949495,6.365384615384615,disguising/model-responses/base_500/microsoft_Phi-4-mini-reasoning.csv,disguising/model-responses/base_500/microsoft_Phi-4-mini-instruct.csv,microsoft_Phi-4-mini-reasoning,microsoft_Phi-4-mini-instruct
google_gemma-2-2b-it_vs_microsoft_Phi-4-multimodal-instruct,0.7402,3.153614457831325,2.374497991967872,6.24749498997996,disguising/model-responses/base_500/google_gemma-2-2b-it.csv,disguising/model-responses/base_500/microsoft_Phi-4-multimodal-instruct.csv,google_gemma-2-2b-it,microsoft_Phi-4-multimodal-instruct
microsoft_Phi-4-multimodal-instruct_vs_google_gemma-2-2b-it,0.7402,3.3235887096774195,2.2701612903225805,6.399793388429752,disguising/model-responses/base_500/microsoft_Phi-4-multimodal-instruct.csv,disguising/model-responses/base_500/google_gemma-2-2b-it.csv,microsoft_Phi-4-multimodal-instruct,google_gemma-2-2b-it
microsoft_Phi-4-multimodal-instruct_vs_microsoft_Phi-4-mini-reasoning,0.7397177419354839,3.283838383838384,2.066666666666667,6.886409736308316,disguising/model-responses/base_500/microsoft_Phi-4-multimodal-instruct.csv,disguising/model-responses/base_500/microsoft_Phi-4-mini-reasoning.csv,microsoft_Phi-4-multimodal-instruct,microsoft_Phi-4-mini-reasoning
microsoft_Phi-4-mini-reasoning_vs_microsoft_Phi-4-multimodal-instruct,0.7397177419354839,3.3168016194331984,2.6214574898785425,6.221544715447155,disguising/model-responses/base_500/microsoft_Phi-4-mini-reasoning.csv,disguising/model-responses/base_500/microsoft_Phi-4-multimodal-instruct.csv,microsoft_Phi-4-mini-reasoning,microsoft_Phi-4-multimodal-instruct
deepseek-ai_DeepSeek-R1-Distill-Llama-8B_vs_gpt-3.5,0.7395000000000002,3.244488977955912,2.4529058116232463,6.16,disguising/model-responses/base_500/deepseek-ai_DeepSeek-R1-Distill-Llama-8B.csv,disguising/model-responses/base_500/gpt-3.5.csv,deepseek-ai_DeepSeek-R1-Distill-Llama-8B,gpt-3.5
gpt-3.5_vs_deepseek-ai_DeepSeek-R1-Distill-Llama-8B,0.7395000000000002,3.096,1.914,6.453722334004024,disguising/model-responses/base_500/gpt-3.5.csv,disguising/model-responses/base_500/deepseek-ai_DeepSeek-R1-Distill-Llama-8B.csv,gpt-3.5,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
microsoft_Phi-4-multimodal-instruct_vs_google_gemma-3-1b-it,0.7391,3.32897384305835,2.288732394366197,6.313664596273292,disguising/model-responses/base_500/microsoft_Phi-4-multimodal-instruct.csv,disguising/model-responses/base_500/google_gemma-3-1b-it.csv,microsoft_Phi-4-multimodal-instruct,google_gemma-3-1b-it
google_gemma-3-1b-it_vs_microsoft_Phi-4-multimodal-instruct,0.7391,3.1335341365461846,2.3423694779116464,6.149899396378269,disguising/model-responses/base_500/google_gemma-3-1b-it.csv,disguising/model-responses/base_500/microsoft_Phi-4-multimodal-instruct.csv,google_gemma-3-1b-it,microsoft_Phi-4-multimodal-instruct
Qwen_Qwen3-4B_vs_microsoft_Phi-4-multimodal-instruct,0.7380281690140845,3.433333333333333,2.667676767676768,6.8125,disguising/model-responses/base_500/Qwen_Qwen3-4B.csv,disguising/model-responses/base_500/microsoft_Phi-4-multimodal-instruct.csv,Qwen_Qwen3-4B,microsoft_Phi-4-multimodal-instruct
microsoft_Phi-4-multimodal-instruct_vs_Qwen_Qwen3-4B,0.7380281690140845,3.3714574898785425,2.1629554655870447,7.093561368209255,disguising/model-responses/base_500/microsoft_Phi-4-multimodal-instruct.csv,disguising/model-responses/base_500/Qwen_Qwen3-4B.csv,microsoft_Phi-4-multimodal-instruct,Qwen_Qwen3-4B
Qwen_Qwen3-8B_vs_microsoft_Phi-4-multimodal-instruct,0.7367469879518073,3.443661971830986,2.7233400402414487,6.83502024291498,disguising/model-responses/base_500/Qwen_Qwen3-8B.csv,disguising/model-responses/base_500/microsoft_Phi-4-multimodal-instruct.csv,Qwen_Qwen3-8B,microsoft_Phi-4-multimodal-instruct
microsoft_Phi-4-multimodal-instruct_vs_Qwen_Qwen3-8B,0.7367469879518073,3.3618951612903225,2.162298387096774,7.198795180722891,disguising/model-responses/base_500/microsoft_Phi-4-multimodal-instruct.csv,disguising/model-responses/base_500/Qwen_Qwen3-8B.csv,microsoft_Phi-4-multimodal-instruct,Qwen_Qwen3-8B
Qwen_Qwen2.5-1.5B-Instruct_vs_phi-4-multimodal-instruct,0.7323000000000002,2.31947261663286,1.7525354969574036,3.830246913580247,disguising/model-responses/base_500/Qwen_Qwen2.5-1.5B-Instruct.csv,disguising/model-responses/base_500/phi-4-multimodal-instruct.csv,Qwen_Qwen2.5-1.5B-Instruct,phi-4-multimodal-instruct
phi-4-multimodal-instruct_vs_Qwen_Qwen2.5-1.5B-Instruct,0.7323000000000002,2.3836734693877557,1.876530612244898,4.0711340206185564,disguising/model-responses/base_500/phi-4-multimodal-instruct.csv,disguising/model-responses/base_500/Qwen_Qwen2.5-1.5B-Instruct.csv,phi-4-multimodal-instruct,Qwen_Qwen2.5-1.5B-Instruct
phi-4-multimodal-instruct_vs_Qwen_Qwen2.5-Coder-7B-Instruct,0.7322,2.4642857142857144,1.9357142857142853,4.354639175257732,disguising/model-responses/base_500/phi-4-multimodal-instruct.csv,disguising/model-responses/base_500/Qwen_Qwen2.5-Coder-7B-Instruct.csv,phi-4-multimodal-instruct,Qwen_Qwen2.5-Coder-7B-Instruct
Qwen_Qwen2.5-Coder-7B-Instruct_vs_phi-4-multimodal-instruct,0.7322,2.293279022403259,1.759674134419552,3.912008281573499,disguising/model-responses/base_500/Qwen_Qwen2.5-Coder-7B-Instruct.csv,disguising/model-responses/base_500/phi-4-multimodal-instruct.csv,Qwen_Qwen2.5-Coder-7B-Instruct,phi-4-multimodal-instruct
phi-4-multimodal-instruct_vs_mistralai_Mistral-7B-Instruct-v0.1,0.7235,2.436863543788188,1.958248472505092,4.137860082304527,disguising/model-responses/base_500/phi-4-multimodal-instruct.csv,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.1.csv,phi-4-multimodal-instruct,mistralai_Mistral-7B-Instruct-v0.1
mistralai_Mistral-7B-Instruct-v0.1_vs_phi-4-multimodal-instruct,0.7235,2.230769230769231,1.722672064777328,3.5631469979296067,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.1.csv,disguising/model-responses/base_500/phi-4-multimodal-instruct.csv,mistralai_Mistral-7B-Instruct-v0.1,phi-4-multimodal-instruct
phi-4-multimodal-instruct_vs_gpt-3.5,0.722,2.537987679671458,1.944558521560575,4.459183673469388,disguising/model-responses/base_500/phi-4-multimodal-instruct.csv,disguising/model-responses/base_500/gpt-3.5.csv,phi-4-multimodal-instruct,gpt-3.5
gpt-3.5_vs_phi-4-multimodal-instruct,0.722,2.227732793522267,1.7034412955465588,3.70679012345679,disguising/model-responses/base_500/gpt-3.5.csv,disguising/model-responses/base_500/phi-4-multimodal-instruct.csv,gpt-3.5,phi-4-multimodal-instruct
Qwen_Qwen3-1.7B_vs_mistralai_Mistral-7B-Instruct-v0.3,0.7181,3.3493975903614457,2.453815261044177,6.307,disguising/model-responses/base_500/Qwen_Qwen3-1.7B.csv,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.3.csv,Qwen_Qwen3-1.7B,mistralai_Mistral-7B-Instruct-v0.3
mistralai_Mistral-7B-Instruct-v0.3_vs_Qwen_Qwen3-1.7B,0.7181,3.281563126252505,2.0480961923847696,6.731927710843373,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.3.csv,disguising/model-responses/base_500/Qwen_Qwen3-1.7B.csv,mistralai_Mistral-7B-Instruct-v0.3,Qwen_Qwen3-1.7B
mistralai_Mistral-7B-Instruct-v0.3_vs_microsoft_Phi-4-mini-reasoning,0.7177,3.2857142857142856,2.096579476861167,6.813131313131313,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.3.csv,disguising/model-responses/base_500/microsoft_Phi-4-mini-reasoning.csv,mistralai_Mistral-7B-Instruct-v0.3,microsoft_Phi-4-mini-reasoning
microsoft_Phi-4-mini-reasoning_vs_mistralai_Mistral-7B-Instruct-v0.3,0.7177,3.305,2.581,6.05811623246493,disguising/model-responses/base_500/microsoft_Phi-4-mini-reasoning.csv,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.3.csv,microsoft_Phi-4-mini-reasoning,mistralai_Mistral-7B-Instruct-v0.3
mistralai_Mistral-7B-Instruct-v0.3_vs_Qwen_Qwen3-4B,0.7114,3.357429718875502,2.1275100401606424,7.193158953722334,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.3.csv,disguising/model-responses/base_500/Qwen_Qwen3-4B.csv,mistralai_Mistral-7B-Instruct-v0.3,Qwen_Qwen3-4B
Qwen_Qwen3-4B_vs_mistralai_Mistral-7B-Instruct-v0.3,0.7114,3.4539078156312626,2.6362725450901805,6.592,disguising/model-responses/base_500/Qwen_Qwen3-4B.csv,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.3.csv,Qwen_Qwen3-4B,mistralai_Mistral-7B-Instruct-v0.3
mistralai_Mistral-7B-Instruct-v0.3_vs_Qwen_Qwen3-8B,0.7074,3.401408450704225,2.1579476861167004,7.196787148594377,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.3.csv,disguising/model-responses/base_500/Qwen_Qwen3-8B.csv,mistralai_Mistral-7B-Instruct-v0.3,Qwen_Qwen3-8B
Qwen_Qwen3-8B_vs_mistralai_Mistral-7B-Instruct-v0.3,0.7074,3.402,2.621,6.587,disguising/model-responses/base_500/Qwen_Qwen3-8B.csv,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.3.csv,Qwen_Qwen3-8B,mistralai_Mistral-7B-Instruct-v0.3
meta-llama_Llama-3-8B-Instruct_vs_mistralai_Mistral-7B-Instruct-v0.3,0.7068,3.005,2.243,5.691,disguising/model-responses/base_500/meta-llama_Llama-3-8B-Instruct.csv,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.3.csv,meta-llama_Llama-3-8B-Instruct,mistralai_Mistral-7B-Instruct-v0.3
mistralai_Mistral-7B-Instruct-v0.3_vs_meta-llama_Llama-3-8B-Instruct,0.7068,3.251004016064257,2.253012048192771,5.932914046121593,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.3.csv,disguising/model-responses/base_500/meta-llama_Llama-3-8B-Instruct.csv,mistralai_Mistral-7B-Instruct-v0.3,meta-llama_Llama-3-8B-Instruct
google_gemma-2-2b-it_vs_mistralai_Mistral-7B-Instruct-v0.3,0.7055999999999999,3.035,2.226,5.671342685370742,disguising/model-responses/base_500/google_gemma-2-2b-it.csv,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.3.csv,google_gemma-2-2b-it,mistralai_Mistral-7B-Instruct-v0.3
mistralai_Mistral-7B-Instruct-v0.3_vs_google_gemma-2-2b-it,0.7055999999999999,3.276,2.244,6.052350427350428,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.3.csv,disguising/model-responses/base_500/google_gemma-2-2b-it.csv,mistralai_Mistral-7B-Instruct-v0.3,google_gemma-2-2b-it
mistralai_Mistral-7B-Instruct-v0.3_vs_google_gemma-1.1-7b-it,0.7050000000000001,3.2439759036144578,2.1887550200803214,6.044871794871795,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.3.csv,disguising/model-responses/base_500/google_gemma-1.1-7b-it.csv,mistralai_Mistral-7B-Instruct-v0.3,google_gemma-1.1-7b-it
google_gemma-1.1-7b-it_vs_mistralai_Mistral-7B-Instruct-v0.3,0.7050000000000001,2.988,2.196,5.7374749498998,disguising/model-responses/base_500/google_gemma-1.1-7b-it.csv,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.3.csv,google_gemma-1.1-7b-it,mistralai_Mistral-7B-Instruct-v0.3
allenai_Molmo-7B-O-0924_vs_mistralai_Mistral-7B-Instruct-v0.3,0.7048,3.018,2.218,5.710420841683367,disguising/model-responses/base_500/allenai_Molmo-7B-O-0924.csv,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.3.csv,allenai_Molmo-7B-O-0924,mistralai_Mistral-7B-Instruct-v0.3
mistralai_Mistral-7B-Instruct-v0.3_vs_allenai_Molmo-7B-O-0924,0.7048,3.2580321285140563,2.1917670682730925,6.037154989384288,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.3.csv,disguising/model-responses/base_500/allenai_Molmo-7B-O-0924.csv,mistralai_Mistral-7B-Instruct-v0.3,allenai_Molmo-7B-O-0924
mistralai_Mistral-7B-Instruct-v0.3_vs_mistralai_Mistral-7B-Instruct-v0.2,0.7046,3.2575150300601203,2.197394789579158,5.978813559322034,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.3.csv,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.2.csv,mistralai_Mistral-7B-Instruct-v0.3,mistralai_Mistral-7B-Instruct-v0.2
mistralai_Mistral-7B-Instruct-v0.2_vs_mistralai_Mistral-7B-Instruct-v0.3,0.7046,3.0,2.196,5.632264529058117,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.2.csv,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.3.csv,mistralai_Mistral-7B-Instruct-v0.2,mistralai_Mistral-7B-Instruct-v0.3
google_gemma-3-1b-it_vs_mistralai_Mistral-7B-Instruct-v0.3,0.7031000000000001,2.977,2.219,5.585,disguising/model-responses/base_500/google_gemma-3-1b-it.csv,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.3.csv,google_gemma-3-1b-it,mistralai_Mistral-7B-Instruct-v0.3
mistralai_Mistral-7B-Instruct-v0.3_vs_google_gemma-3-1b-it,0.7031000000000001,3.2720883534136544,2.2379518072289155,5.865671641791045,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.3.csv,disguising/model-responses/base_500/google_gemma-3-1b-it.csv,mistralai_Mistral-7B-Instruct-v0.3,google_gemma-3-1b-it
Qwen_Qwen2.5-1.5B-Instruct_vs_Qwen_Qwen3-1.7B,0.6941883767535071,3.177710843373494,1.9196787148594376,6.310865191146881,disguising/model-responses/base_500/Qwen_Qwen2.5-1.5B-Instruct.csv,disguising/model-responses/base_500/Qwen_Qwen3-1.7B.csv,Qwen_Qwen2.5-1.5B-Instruct,Qwen_Qwen3-1.7B
Qwen_Qwen3-1.7B_vs_Qwen_Qwen2.5-1.5B-Instruct,0.6941883767535071,3.165662650602409,2.3132530120481927,5.651209677419355,disguising/model-responses/base_500/Qwen_Qwen3-1.7B.csv,disguising/model-responses/base_500/Qwen_Qwen2.5-1.5B-Instruct.csv,Qwen_Qwen3-1.7B,Qwen_Qwen2.5-1.5B-Instruct
Qwen_Qwen3-1.7B_vs_Qwen_Qwen2.5-Coder-7B-Instruct,0.6906999999999999,3.236472945891784,2.418837675350701,6.02710843373494,disguising/model-responses/base_500/Qwen_Qwen3-1.7B.csv,disguising/model-responses/base_500/Qwen_Qwen2.5-Coder-7B-Instruct.csv,Qwen_Qwen3-1.7B,Qwen_Qwen2.5-Coder-7B-Instruct
Qwen_Qwen2.5-Coder-7B-Instruct_vs_Qwen_Qwen3-1.7B,0.6906999999999999,3.1703406813627253,1.9138276553106213,6.425851703406813,disguising/model-responses/base_500/Qwen_Qwen2.5-Coder-7B-Instruct.csv,disguising/model-responses/base_500/Qwen_Qwen3-1.7B.csv,Qwen_Qwen2.5-Coder-7B-Instruct,Qwen_Qwen3-1.7B
Qwen_Qwen2.5-1.5B-Instruct_vs_microsoft_Phi-4-mini-reasoning,0.6898390342052314,3.179226069246436,2.038696537678208,6.483572895277208,disguising/model-responses/base_500/Qwen_Qwen2.5-1.5B-Instruct.csv,disguising/model-responses/base_500/microsoft_Phi-4-mini-reasoning.csv,Qwen_Qwen2.5-1.5B-Instruct,microsoft_Phi-4-mini-reasoning
microsoft_Phi-4-mini-reasoning_vs_Qwen_Qwen2.5-1.5B-Instruct,0.6898390342052314,2.960526315789474,2.3522267206477734,5.172448979591837,disguising/model-responses/base_500/microsoft_Phi-4-mini-reasoning.csv,disguising/model-responses/base_500/Qwen_Qwen2.5-1.5B-Instruct.csv,microsoft_Phi-4-mini-reasoning,Qwen_Qwen2.5-1.5B-Instruct
Qwen_Qwen2.5-Coder-7B-Instruct_vs_meta-llama_Llama-3-8B-Instruct,0.6872,3.171717171717172,2.1151515151515152,5.745798319327731,disguising/model-responses/base_500/Qwen_Qwen2.5-Coder-7B-Instruct.csv,disguising/model-responses/base_500/meta-llama_Llama-3-8B-Instruct.csv,Qwen_Qwen2.5-Coder-7B-Instruct,meta-llama_Llama-3-8B-Instruct
meta-llama_Llama-3-8B-Instruct_vs_Qwen_Qwen2.5-Coder-7B-Instruct,0.6872,2.8937875751503004,2.1422845691382766,5.383534136546185,disguising/model-responses/base_500/meta-llama_Llama-3-8B-Instruct.csv,disguising/model-responses/base_500/Qwen_Qwen2.5-Coder-7B-Instruct.csv,meta-llama_Llama-3-8B-Instruct,Qwen_Qwen2.5-Coder-7B-Instruct
meta-llama_Llama-3-8B-Instruct_vs_Qwen_Qwen2.5-1.5B-Instruct,0.6866733466933869,2.7746478873239435,2.041247484909457,5.105263157894737,disguising/model-responses/base_500/meta-llama_Llama-3-8B-Instruct.csv,disguising/model-responses/base_500/Qwen_Qwen2.5-1.5B-Instruct.csv,meta-llama_Llama-3-8B-Instruct,Qwen_Qwen2.5-1.5B-Instruct
Qwen_Qwen2.5-1.5B-Instruct_vs_meta-llama_Llama-3-8B-Instruct,0.6866733466933869,3.1910569105691056,2.1565040650406506,5.6991525423728815,disguising/model-responses/base_500/Qwen_Qwen2.5-1.5B-Instruct.csv,disguising/model-responses/base_500/meta-llama_Llama-3-8B-Instruct.csv,Qwen_Qwen2.5-1.5B-Instruct,meta-llama_Llama-3-8B-Instruct
microsoft_Phi-4-mini-reasoning_vs_Qwen_Qwen2.5-Coder-7B-Instruct,0.6860999999999999,3.095,2.475,5.560483870967742,disguising/model-responses/base_500/microsoft_Phi-4-mini-reasoning.csv,disguising/model-responses/base_500/Qwen_Qwen2.5-Coder-7B-Instruct.csv,microsoft_Phi-4-mini-reasoning,Qwen_Qwen2.5-Coder-7B-Instruct
